group,label,n,seed,rel_error,signed_error,clamped,result,exact
cast+accumulation,bf16 in / bf16 pairwise,4096,7,8.217089e-03,-8.217089e-03,0,77.000000000000000,77.637957991375190
scaling,e4m3 none,4096,7,2.030396e-02,-2.030396e-02,0,76.061599731445310,77.637957991375190
scaling,e4m3 per-tensor,4096,7,1.577700e-01,1.577700e-01,0,89.886901855468750,77.637957991375190
scaling,e4m3 mx32 spec,4096,7,2.536943e-01,-2.536943e-01,55,57.941650390625000,77.637957991375190
scaling,e4m3 mx32 +1,4096,7,2.055278e-02,-2.055278e-02,0,76.042282104492190,77.637957991375190
scaling,e2m1 none,4096,7,9.130580e-01,-9.130580e-01,156,6.7500000000000000,77.637957991375190
scaling,e2m1 per-tensor,4096,7,2.295960e-02,2.295960e-02,0,79.420494079589840,77.637957991375190
scaling,e2m1 mx32 spec,4096,7,9.782645e-01,-9.782645e-01,139,1.6875000000000000,77.637957991375190
scaling,e2m1 mx32 +1,4096,7,3.205643e-01,-3.205643e-01,0,52.750000000000000,77.637957991375190
rounding,e2m1 mx32 nearest,4096,7,9.782645e-01,-9.782645e-01,139,1.6875000000000000,77.637957991375190
rounding,e2m1 mx32 stochastic,4096,7,1.933714e-01,-1.933714e-01,139,62.625000000000000,77.637957991375190
accumulation,fp32 sequential,4096,8,5.732142e-07,5.732142e-07,0,256.29452514648440,256.29437823491060
accumulation,fp32 reversed,4096,8,2.214764e-08,-2.214764e-08,0,256.29437255859375,256.29437823491060
accumulation,fp32 pairwise,4096,8,9.692472e-08,9.692472e-08,0,256.29440307617190,256.29437823491060
accumulation,fp32 blocked,4096,8,2.159971e-07,2.159971e-07,0,256.29443359375000,256.29437823491060
accumulation,fp16 sequential,4096,8,5.679492e-03,5.679492e-03,0,257.75000000000000,256.29437823491060
accumulation,fp16 reversed,4096,8,1.731534e-04,-1.731534e-04,0,256.25000000000000,256.29437823491060
accumulation,fp16 pairwise,4096,8,1.731534e-04,-1.731534e-04,0,256.25000000000000,256.29437823491060
accumulation,fp16 blocked,4096,8,4.136353e-04,4.136353e-04,0,256.40039062500000,256.29437823491060
accumulation,bf16 sequential,4096,8,3.236270e-02,-3.236270e-02,0,248.00000000000000,256.29437823491060
accumulation,bf16 reversed,4096,8,4.567257e-02,4.567257e-02,0,268.00000000000000,256.29437823491060
accumulation,bf16 pairwise,4096,8,6.654932e-03,6.654932e-03,0,258.00000000000000,256.29437823491060
accumulation,bf16 blocked,4096,8,3.781522e-03,-3.781522e-03,0,255.32519531250000,256.29437823491060
cast+accumulation,bf16 in / fp32 sequential,4096,8,2.850332e-03,2.850332e-03,0,257.02490234375000,256.29437823491060
cast+accumulation,bf16 in / fp32 pairwise,4096,8,2.850689e-03,2.850689e-03,0,257.02499389648440,256.29437823491060
cast+accumulation,bf16 in / fp16 sequential,4096,8,5.679492e-03,5.679492e-03,0,257.75000000000000,256.29437823491060
cast+accumulation,bf16 in / fp16 pairwise,4096,8,1.777728e-03,1.777728e-03,0,256.75000000000000,256.29437823491060
cast+accumulation,bf16 in / bf16 sequential,4096,8,2.455917e-02,-2.455917e-02,0,250.00000000000000,256.29437823491060
cast+accumulation,bf16 in / bf16 pairwise,4096,8,1.148594e-03,-1.148594e-03,0,256.00000000000000,256.29437823491060
scaling,e4m3 none,4096,8,4.812193e-02,-4.812193e-02,0,243.96099853515625,256.29437823491060
scaling,e4m3 per-tensor,4096,8,5.592176e-02,-5.592176e-02,0,241.96194458007812,256.29437823491060
scaling,e4m3 mx32 spec,4096,8,3.944405e-02,-3.944405e-02,53,246.18508911132812,256.29437823491060
scaling,e4m3 mx32 +1,4096,8,4.806989e-02,-4.806989e-02,0,243.97433471679688,256.29437823491060
scaling,e2m1 none,4096,8,1.045453e-01,-1.045453e-01,125,229.50000000000000,256.29437823491060
scaling,e2m1 per-tensor,4096,8,3.045901e-01,3.045901e-01,0,334.35910034179690,256.29437823491060
scaling,e2m1 mx32 spec,4096,8,2.055496e-02,2.055496e-02,144,261.56250000000000,256.29437823491060
scaling,e2m1 mx32 +1,4096,8,6.654932e-03,6.654932e-03,0,258.00000000000000,256.29437823491060
rounding,e2m1 mx32 nearest,4096,8,2.055496e-02,2.055496e-02,144,261.56250000000000,256.29437823491060
rounding,e2m1 mx32 stochastic,4096,8,3.163112e-02,-3.163112e-02,144,248.18750000000000,256.29437823491060
accumulation,fp32 sequential,4096,9,8.531080e-07,-8.531080e-07,0,271.89596557617190,271.89619753299473
accumulation,fp32 reversed,4096,9,5.163886e-07,-5.163886e-07,0,271.89605712890625,271.89619753299473
accumulation,fp32 pairwise,4096,9,6.742932e-08,-6.742932e-08,0,271.89617919921875,271.89619753299473
accumulation,fp32 blocked,4096,9,6.742932e-08,-6.742932e-08,0,271.89617919921875,271.89619753299473
accumulation,fp16 sequential,4096,9,5.376961e-04,-5.376961e-04,0,271.75000000000000,271.89619753299473
accumulation,fp16 reversed,4096,9,2.376633e-03,-2.376633e-03,0,271.25000000000000,271.89619753299473
accumulation,fp16 pairwise,4096,9,5.376961e-04,-5.376961e-04,0,271.75000000000000,271.89619753299473
accumulation,fp16 blocked,4096,9,3.061228e-04,3.061228e-04,0,271.97943115234375,271.89619753299473
accumulation,bf16 sequential,4096,9,2.168547e-02,-2.168547e-02,0,266.00000000000000,271.89619753299473
accumulation,bf16 reversed,4096,9,1.842755e-01,1.842755e-01,0,322.00000000000000,271.89619753299473
accumulation,bf16 pairwise,4096,9,3.817724e-04,3.817724e-04,0,272.00000000000000,271.89619753299473
accumulation,bf16 blocked,4096,9,6.972180e-03,-6.972180e-03,0,270.00048828125000,271.89619753299473
cast+accumulation,bf16 in / fp32 sequential,4096,9,1.357473e-03,1.357473e-03,0,272.26528930664060,271.89619753299473
cast+accumulation,bf16 in / fp32 pairwise,4096,9,1.357361e-03,1.357361e-03,0,272.26525878906250,271.89619753299473
cast+accumulation,bf16 in / fp16 sequential,4096,9,2.220709e-03,2.220709e-03,0,272.50000000000000,271.89619753299473
cast+accumulation,bf16 in / fp16 pairwise,4096,9,2.220709e-03,2.220709e-03,0,272.50000000000000,271.89619753299473
cast+accumulation,bf16 in / bf16 sequential,4096,9,2.168547e-02,-2.168547e-02,0,266.00000000000000,271.89619753299473
cast+accumulation,bf16 in / bf16 pairwise,4096,9,3.817724e-04,3.817724e-04,0,272.00000000000000,271.89619753299473
scaling,e4m3 none,4096,9,7.301043e-03,-7.301043e-03,0,269.91107177734375,271.89619753299473
scaling,e4m3 per-tensor,4096,9,3.959881e-02,3.959881e-02,0,282.66296386718750,271.89619753299473
scaling,e4m3 mx32 spec,4096,9,1.411467e-02,-1.411467e-02,55,268.05847167968750,271.89619753299473
scaling,e4m3 mx32 +1,4096,9,7.305532e-03,-7.305532e-03,0,269.90985107421875,271.89619753299473
scaling,e2m1 none,4096,9,3.186738e-01,-3.186738e-01,142,185.25000000000000,271.89619753299473
scaling,e2m1 per-tensor,4096,9,2.214238e-02,2.214238e-02,0,277.91662597656250,271.89619753299473
scaling,e2m1 mx32 spec,4096,9,2.414385e-01,-2.414385e-01,145,206.25000000000000,271.89619753299473
scaling,e2m1 mx32 +1,4096,9,2.596719e-01,2.596719e-01,0,342.50000000000000,271.89619753299473
rounding,e2m1 mx32 nearest,4096,9,2.414385e-01,-2.414385e-01,145,206.25000000000000,271.89619753299473
rounding,e2m1 mx32 stochastic,4096,9,2.499435e-01,-2.499435e-01,145,203.93750000000000,271.89619753299473
accumulation,fp32 sequential,4096,10,9.904501e-08,-9.904501e-08,0,-243.83410644531250,-243.83408229476322
accumulation,fp32 reversed,4096,10,1.726088e-06,-1.726088e-06,0,-243.83450317382812,-243.83408229476322
accumulation,fp32 pairwise,4096,10,2.611214e-08,2.611214e-08,0,-243.83407592773438,-243.83408229476322
accumulation,fp32 blocked,4096,10,9.904501e-08,-9.904501e-08,0,-243.83410644531250,-243.83408229476322
accumulation,fp16 sequential,4096,10,1.678096e-04,-1.678096e-04,0,-243.87500000000000,-243.83408229476322
accumulation,fp16 reversed,4096,10,2.218384e-03,-2.218384e-03,0,-244.37500000000000,-243.83408229476322
accumulation,fp16 pairwise,4096,10,3.448341e-04,3.448341e-04,0,-243.75000000000000,-243.83408229476322
accumulation,fp16 blocked,4096,10,7.375250e-04,-7.375250e-04,0,-244.01391601562500,-243.83408229476322
accumulation,bf16 sequential,4096,10,1.162299e-02,1.162299e-02,0,-241.00000000000000,-243.83408229476322
accumulation,bf16 reversed,4096,10,1.237149e-01,-1.237149e-01,0,-274.00000000000000,-243.83408229476322
accumulation,bf16 pairwise,4096,10,1.162299e-02,1.162299e-02,0,-241.00000000000000,-243.83408229476322
accumulation,bf16 blocked,4096,10,1.435401e-03,-1.435401e-03,0,-244.18408203125000,-243.83408229476322
cast+accumulation,bf16 in / fp32 sequential,4096,10,2.638036e-03,-2.638036e-03,0,-244.47732543945312,-243.83408229476322
cast+accumulation,bf16 in / fp32 pairwise,4096,10,2.638036e-03,-2.638036e-03,0,-244.47732543945312,-243.83408229476322
cast+accumulation,bf16 in / fp16 sequential,4096,10,1.705741e-03,-1.705741e-03,0,-244.25000000000000,-243.83408229476322
cast+accumulation,bf16 in / fp16 pairwise,4096,10,2.218384e-03,-2.218384e-03,0,-244.37500000000000,-243.83408229476322
cast+accumulation,bf16 in / bf16 sequential,4096,10,1.708505e-02,-1.708505e-02,0,-248.00000000000000,-243.83408229476322
cast+accumulation,bf16 in / bf16 pairwise,4096,10,1.572414e-02,1.572414e-02,0,-240.00000000000000,-243.83408229476322
scaling,e4m3 none,4096,10,3.496543e-02,3.496543e-02,0,-235.30831909179688,-243.83408229476322
scaling,e4m3 per-tensor,4096,10,2.027756e-02,-2.027756e-02,0,-248.77844238281250,-243.83408229476322
scaling,e4m3 mx32 spec,4096,10,3.057172e-02,3.057172e-02,57,-236.37965393066406,-243.83408229476322
scaling,e4m3 mx32 +1,4096,10,3.502769e-02,3.502769e-02,0,-235.29313659667970,-243.83408229476322
scaling,e2m1 none,4096,10,8.902943e-01,8.902943e-01,146,-26.750000000000000,-243.83408229476322
scaling,e2m1 per-tensor,4096,10,5.656041e-01,-5.656041e-01,0,-381.74765014648440,-243.83408229476322
scaling,e2m1 mx32 spec,4096,10,3.440724e-01,3.440724e-01,142,-159.93750000000000,-243.83408229476322
scaling,e2m1 mx32 +1,4096,10,1.187655e-01,1.187655e-01,0,-214.87500000000000,-243.83408229476322
rounding,e2m1 mx32 nearest,4096,10,3.440724e-01,3.440724e-01,142,-159.93750000000000,-243.83408229476322
rounding,e2m1 mx32 stochastic,4096,10,2.055305e-01,2.055305e-01,142,-193.71875000000000,-243.83408229476322
accumulation,fp32 sequential,4096,11,1.839282e-08,1.839282e-08,0,12.362199783325195,12.362199555949491
accumulation,fp32 reversed,4096,11,5.304570e-06,-5.304570e-06,0,12.362133979797363,12.362199555949491
accumulation,fp32 pairwise,4096,11,2.949880e-06,2.949880e-06,0,12.362236022949219,12.362199555949491
accumulation,fp32 blocked,4096,11,1.098414e-06,1.098414e-06,0,12.362213134765625,12.362199555949491
accumulation,fp16 sequential,4096,11,2.234732e-02,-2.234732e-02,0,12.085937500000000,12.362199555949491
accumulation,fp16 reversed,4096,11,1.729159e-02,-1.729159e-02,0,12.148437500000000,12.362199555949491
accumulation,fp16 pairwise,4096,11,4.020284e-03,-4.020284e-03,0,12.312500000000000,12.362199555949491
accumulation,fp16 blocked,4096,11,3.074791e-04,-3.074791e-04,0,12.358398437500000,12.362199555949491
accumulation,bf16 sequential,4096,11,1.101907e-01,-1.101907e-01,0,11.000000000000000,12.362199555949491
accumulation,bf16 reversed,4096,11,3.043795e-01,3.043795e-01,0,16.125000000000000,12.362199555949491
accumulation,bf16 pairwise,4096,11,1.910825e-01,-1.910825e-01,0,10.000000000000000,12.362199555949491
accumulation,bf16 blocked,4096,11,1.185813e-01,1.185813e-01,0,13.828125000000000,12.362199555949491
cast+accumulation,bf16 in / fp32 sequential,4096,11,6.243178e-02,-6.243178e-02,0,11.590405464172363,12.362199555949491
cast+accumulation,bf16 in / fp32 pairwise,4096,11,6.242723e-02,-6.242723e-02,0,11.590461730957031,12.362199555949491
cast+accumulation,bf16 in / fp16 sequential,4096,11,1.601161e-01,-1.601161e-01,0,10.382812500000000,12.362199555949491
cast+accumulation,bf16 in / fp16 pairwise,4096,11,6.974483e-02,-6.974483e-02,0,11.500000000000000,12.362199555949491
cast+accumulation,bf16 in / bf16 sequential,4096,11,2.921972e-01,-2.921972e-01,0,8.7500000000000000,12.362199555949491
cast+accumulation,bf16 in / bf16 pairwise,4096,11,2.929896e-02,-2.929896e-02,0,12.000000000000000,12.362199555949491
scaling,e4m3 none,4096,11,1.992647e-01,-1.992647e-01,0,9.8988494873046880,12.362199555949491
scaling,e4m3 per-tensor,4096,11,7.812019e-01,7.812019e-01,0,22.019573211669922,12.362199555949491
scaling,e4m3 mx32 spec,4096,11,5.062259e-02,-5.062259e-02,56,11.736392974853516,12.362199555949491
scaling,e4m3 mx32 +1,4096,11,1.991465e-01,-1.991465e-01,0,9.9003105163574220,12.362199555949491
scaling,e2m1 none,4096,11,2.923250e+00,2.923250e+00,137,48.500000000000000,12.362199555949491
scaling,e2m1 per-tensor,4096,11,1.883780e+00,-1.883780e+00,0,-10.925460815429688,12.362199555949491
scaling,e2m1 mx32 spec,4096,11,2.427788e+00,2.427788e+00,155,42.375000000000000,12.362199555949491
scaling,e2m1 mx32 +1,4096,11,4.478345e+00,-4.478345e+00,0,-43.000000000000000,12.362199555949491
rounding,e2m1 mx32 nearest,4096,11,2.427788e+00,2.427788e+00,155,42.375000000000000,12.362199555949491
rounding,e2m1 mx32 stochastic,4096,11,4.205336e+00,-4.205336e+00,155,-39.625000000000000,12.362199555949491
accumulation,fp32 sequential,4096,12,1.560762e-06,-1.560762e-06,0,292.43823242187500,292.43868884920477
accumulation,fp32 reversed,4096,12,9.978583e-08,-9.978583e-08,0,292.43865966796875,292.43868884920477
accumulation,fp32 pairwise,4096,12,1.089251e-07,1.089251e-07,0,292.43872070312500,292.43868884920477
accumulation,fp32 blocked,4096,12,3.176361e-07,3.176361e-07,0,292.43878173828125,292.43868884920477
accumulation,fp16 sequential,4096,12,1.217798e-02,1.217798e-02,0,296.00000000000000,292.43868884920477
accumulation,fp16 reversed,4096,12,1.388774e-02,1.388774e-02,0,296.50000000000000,292.43868884920477
accumulation,fp16 pairwise,4096,12,2.096547e-04,2.096547e-04,0,292.50000000000000,292.43868884920477
accumulation,fp16 blocked,4096,12,4.393822e-05,4.393822e-05,0,292.45153808593750,292.43868884920477
accumulation,bf16 sequential,4096,12,1.517819e-02,-1.517819e-02,0,288.00000000000000,292.43868884920477
accumulation,bf16 reversed,4096,12,4.637318e-02,4.637318e-02,0,306.00000000000000,292.43868884920477
accumulation,bf16 pairwise,4096,12,1.500105e-03,-1.500105e-03,0,292.00000000000000,292.43868884920477
accumulation,bf16 blocked,4096,12,3.112878e-04,-3.112878e-04,0,292.34765625000000,292.43868884920477
cast+accumulation,bf16 in / fp32 sequential,4096,12,1.914397e-03,-1.914397e-03,0,291.87884521484375,292.43868884920477
cast+accumulation,bf16 in / fp32 pairwise,4096,12,1.913249e-03,-1.913249e-03,0,291.87918090820310,292.43868884920477
cast+accumulation,bf16 in / fp16 sequential,4096,12,8.758455e-03,8.758455e-03,0,295.00000000000000,292.43868884920477
cast+accumulation,bf16 in / fp16 pairwise,4096,12,2.354985e-03,-2.354985e-03,0,291.75000000000000,292.43868884920477
cast+accumulation,bf16 in / bf16 sequential,4096,12,3.569531e-02,-3.569531e-02,0,282.00000000000000,292.43868884920477
cast+accumulation,bf16 in / bf16 pairwise,4096,12,1.500105e-03,-1.500105e-03,0,292.00000000000000,292.43868884920477
scaling,e4m3 none,4096,12,5.099413e-02,-5.099413e-02,0,277.52603149414060,292.43868884920477
scaling,e4m3 per-tensor,4096,12,1.146022e-02,1.146022e-02,0,295.79010009765625,292.43868884920477
scaling,e4m3 mx32 spec,4096,12,4.784343e-02,-4.784343e-02,60,278.44741821289060,292.43868884920477
scaling,e4m3 mx32 +1,4096,12,5.092902e-02,-5.092902e-02,0,277.54507446289060,292.43868884920477
scaling,e2m1 none,4096,12,5.452038e-01,-5.452038e-01,150,133.00000000000000,292.43868884920477
scaling,e2m1 per-tensor,4096,12,1.412418e-01,-1.412418e-01,0,251.13412475585938,292.43868884920477
scaling,e2m1 mx32 spec,4096,12,3.377183e-02,-3.377183e-02,143,282.56250000000000,292.43868884920477
scaling,e2m1 mx32 +1,4096,12,1.502492e-01,-1.502492e-01,0,248.50000000000000,292.43868884920477
rounding,e2m1 mx32 nearest,4096,12,3.377183e-02,-3.377183e-02,143,282.56250000000000,292.43868884920477
rounding,e2m1 mx32 stochastic,4096,12,1.119934e-01,-1.119934e-01,143,259.68750000000000,292.43868884920477
accumulation,fp32 sequential,4096,13,3.249379e-06,3.249379e-06,0,19.682155609130860,19.682091654546770
accumulation,fp32 reversed,4096,13,4.896812e-06,4.896812e-06,0,19.682188034057617,19.682091654546770
accumulation,fp32 pairwise,4096,13,2.393021e-07,-2.393021e-07,0,19.682086944580078,19.682091654546770
accumulation,fp32 blocked,4096,13,1.505039e-06,1.505039e-06,0,19.682121276855470,19.682091654546770
accumulation,fp16 sequential,4096,13,5.212056e-02,-5.212056e-02,0,18.656250000000000,19.682091654546770
accumulation,fp16 reversed,4096,13,2.195354e-02,-2.195354e-02,0,19.250000000000000,19.682091654546770
accumulation,fp16 pairwise,4096,13,4.488428e-03,-4.488428e-03,0,19.593750000000000,19.682091654546770
accumulation,fp16 blocked,4096,13,7.357675e-03,-7.357675e-03,0,19.537277221679688,19.682091654546770
accumulation,bf16 sequential,4096,13,1.114164e-01,1.114164e-01,0,21.875000000000000,19.682091654546770
accumulation,bf16 reversed,4096,13,6.641020e-02,-6.641020e-02,0,18.375000000000000,19.682091654546770
accumulation,bf16 pairwise,4096,13,2.900690e-03,-2.900690e-03,0,19.625000000000000,19.682091654546770
accumulation,bf16 blocked,4096,13,9.340243e-02,9.340243e-02,0,21.520446777343750,19.682091654546770
cast+accumulation,bf16 in / fp32 sequential,4096,13,5.086258e-03,5.086258e-03,0,19.782199859619140,19.682091654546770
cast+accumulation,bf16 in / fp32 pairwise,4096,13,5.085968e-03,5.085968e-03,0,19.782194137573242,19.682091654546770
cast+accumulation,bf16 in / fp16 sequential,4096,13,4.338800e-02,-4.338800e-02,0,18.828125000000000,19.682091654546770
cast+accumulation,bf16 in / fp16 pairwise,4096,13,1.059508e-02,1.059508e-02,0,19.890625000000000,19.682091654546770
cast+accumulation,bf16 in / bf16 sequential,4096,13,9.236357e-02,9.236357e-02,0,21.500000000000000,19.682091654546770
cast+accumulation,bf16 in / bf16 pairwise,4096,13,5.425787e-02,5.425787e-02,0,20.750000000000000,19.682091654546770
scaling,e4m3 none,4096,13,6.137836e-02,-6.137836e-02,0,18.474037170410156,19.682091654546770
scaling,e4m3 per-tensor,4096,13,3.687785e-01,3.687785e-01,0,26.940423965454100,19.682091654546770
scaling,e4m3 mx32 spec,4096,13,3.348646e-01,-3.348646e-01,54,13.091255187988281,19.682091654546770
scaling,e4m3 mx32 +1,4096,13,6.026043e-02,-6.026043e-02,0,18.496040344238280,19.682091654546770
scaling,e2m1 none,4096,13,1.426063e+00,1.426063e+00,152,47.750000000000000,19.682091654546770
scaling,e2m1 per-tensor,4096,13,1.856608e+00,-1.856608e+00,0,-16.859834671020508,19.682091654546770
scaling,e2m1 mx32 spec,4096,13,1.203933e-01,-1.203933e-01,132,17.312500000000000,19.682091654546770
scaling,e2m1 mx32 +1,4096,13,3.121218e+00,-3.121218e+00,0,-41.750000000000000,19.682091654546770
rounding,e2m1 mx32 nearest,4096,13,1.203933e-01,-1.203933e-01,132,17.312500000000000,19.682091654546770
rounding,e2m1 mx32 stochastic,4096,13,1.095814e+00,1.095814e+00,132,41.250000000000000,19.682091654546770
accumulation,fp32 sequential,4096,14,1.324429e-06,1.324429e-06,0,-114.25901794433594,-114.25916927245622
accumulation,fp32 reversed,4096,14,7.779826e-08,-7.779826e-08,0,-114.25917816162110,-114.25916927245622
accumulation,fp32 pairwise,4096,14,5.574716e-08,5.574716e-08,0,-114.25916290283203,-114.25916927245622
accumulation,fp32 blocked,4096,14,1.102555e-08,-1.102555e-08,0,-114.25917053222656,-114.25916927245622
accumulation,fp16 sequential,4096,14,1.797082e-02,-1.797082e-02,0,-116.31250000000000,-114.25916927245622
accumulation,fp16 reversed,4096,14,3.201763e-03,-3.201763e-03,0,-114.62500000000000,-114.25916927245622
accumulation,fp16 pairwise,4096,14,8.024977e-05,8.024977e-05,0,-114.25000000000000,-114.25916927245622
accumulation,fp16 blocked,4096,14,2.039349e-04,-2.039349e-04,0,-114.28247070312500,-114.25916927245622
accumulation,bf16 sequential,4096,14,1.247967e-01,1.247967e-01,0,-100.00000000000000,-114.25916927245622
accumulation,bf16 reversed,4096,14,8.103655e-02,8.103655e-02,0,-105.00000000000000,-114.25916927245622
accumulation,bf16 pairwise,4096,14,6.483775e-03,-6.483775e-03,0,-115.00000000000000,-114.25916927245622
accumulation,bf16 blocked,4096,14,1.971008e-03,-1.971008e-03,0,-114.48437500000000,-114.25916927245622
cast+accumulation,bf16 in / fp32 sequential,4096,14,1.699777e-03,-1.699777e-03,0,-114.45338439941406,-114.25916927245622
cast+accumulation,bf16 in / fp32 pairwise,4096,14,1.699911e-03,-1.699911e-03,0,-114.45339965820312,-114.25916927245622
cast+accumulation,bf16 in / fp16 sequential,4096,14,1.961182e-02,-1.961182e-02,0,-116.50000000000000,-114.25916927245622
cast+accumulation,bf16 in / fp16 pairwise,4096,14,3.201763e-03,-3.201763e-03,0,-114.62500000000000,-114.25916927245622
cast+accumulation,bf16 in / bf16 sequential,4096,14,1.072927e-01,1.072927e-01,0,-102.00000000000000,-114.25916927245622
cast+accumulation,bf16 in / bf16 pairwise,4096,14,1.523581e-02,-1.523581e-02,0,-116.00000000000000,-114.25916927245622
scaling,e4m3 none,4096,14,7.229225e-03,-7.229225e-03,0,-115.08517456054688,-114.25916927245622
scaling,e4m3 per-tensor,4096,14,8.940244e-02,8.940244e-02,0,-104.04412078857422,-114.25916927245622
scaling,e4m3 mx32 spec,4096,14,2.671110e-02,-2.671110e-02,60,-117.31115722656250,-114.25916927245622
scaling,e4m3 mx32 +1,4096,14,6.920735e-03,-6.920735e-03,0,-115.04992675781250,-114.25916927245622
scaling,e2m1 none,4096,14,7.243110e-01,7.243110e-01,132,-31.500000000000000,-114.25916927245622
scaling,e2m1 per-tensor,4096,14,3.670529e-01,3.670529e-01,0,-72.320014953613280,-114.25916927245622
scaling,e2m1 mx32 spec,4096,14,2.175136e-01,2.175136e-01,141,-89.406250000000000,-114.25916927245622
scaling,e2m1 mx32 +1,4096,14,6.170986e-01,6.170986e-01,0,-43.750000000000000,-114.25916927245622
rounding,e2m1 mx32 nearest,4096,14,2.175136e-01,2.175136e-01,141,-89.406250000000000,-114.25916927245622
rounding,e2m1 mx32 stochastic,4096,14,5.829109e-01,5.829109e-01,141,-47.656250000000000,-114.25916927245622
accumulation,fp32 sequential,4096,15,1.269481e-07,-1.269481e-07,0,123.82254028320312,123.82255600223668
accumulation,fp32 reversed,4096,15,2.214443e-06,2.214443e-06,0,123.82283020019531,123.82255600223668
accumulation,fp32 pairwise,4096,15,3.716968e-09,-3.716968e-09,0,123.82255554199219,123.82255600223668
accumulation,fp32 blocked,4096,15,6.533252e-08,-6.533252e-08,0,123.82254791259766,123.82255600223668
accumulation,fp16 sequential,4096,15,3.452069e-03,3.452069e-03,0,124.25000000000000,123.82255600223668
accumulation,fp16 reversed,4096,15,2.229041e-02,-2.229041e-02,0,121.06250000000000,123.82255600223668
accumulation,fp16 pairwise,4096,15,2.947314e-03,2.947314e-03,0,124.18750000000000,123.82255600223668
accumulation,fp16 blocked,4096,15,5.694472e-04,5.694472e-04,0,123.89306640625000,123.82255600223668
accumulation,bf16 sequential,4096,15,2.162323e-02,2.162323e-02,0,126.50000000000000,123.82255600223668
accumulation,bf16 reversed,4096,15,5.106142e-02,-5.106142e-02,0,117.50000000000000,123.82255600223668
accumulation,bf16 pairwise,4096,15,1.758520e-02,1.758520e-02,0,126.00000000000000,123.82255600223668
accumulation,bf16 blocked,4096,15,9.557191e-03,-9.557191e-03,0,122.63916015625000,123.82255600223668
cast+accumulation,bf16 in / fp32 sequential,4096,15,3.278752e-03,-3.278752e-03,0,123.41657257080078,123.82255600223668
cast+accumulation,bf16 in / fp32 pairwise,4096,15,3.279614e-03,-3.279614e-03,0,123.41646575927734,123.82255600223668
cast+accumulation,bf16 in / fp16 sequential,4096,15,1.433051e-03,1.433051e-03,0,124.00000000000000,123.82255600223668
cast+accumulation,bf16 in / fp16 pairwise,4096,15,3.614495e-03,-3.614495e-03,0,123.37500000000000,123.82255600223668
cast+accumulation,bf16 in / bf16 sequential,4096,15,2.566127e-02,2.566127e-02,0,127.00000000000000,123.82255600223668
cast+accumulation,bf16 in / bf16 pairwise,4096,15,1.354716e-02,1.354716e-02,0,125.50000000000000,123.82255600223668
scaling,e4m3 none,4096,15,9.410053e-03,-9.410053e-03,0,122.65737915039062,123.82255600223668
scaling,e4m3 per-tensor,4096,15,1.466351e-02,1.466351e-02,1,125.63822937011719,123.82255600223668
scaling,e4m3 mx32 spec,4096,15,5.906155e-03,5.906155e-03,55,124.55387115478516,123.82255600223668
scaling,e4m3 mx32 +1,4096,15,9.639263e-03,-9.639263e-03,0,122.62899780273438,123.82255600223668
scaling,e2m1 none,4096,15,3.680473e-01,-3.680473e-01,135,78.250000000000000,123.82255600223668
scaling,e2m1 per-tensor,4096,15,6.861686e-02,-6.861686e-02,0,115.32624053955078,123.82255600223668
scaling,e2m1 mx32 spec,4096,15,1.576546e-01,1.576546e-01,144,143.34375000000000,123.82255600223668
scaling,e2m1 mx32 +1,4096,15,6.719095e-01,-6.719095e-01,0,40.625000000000000,123.82255600223668
rounding,e2m1 mx32 nearest,4096,15,1.576546e-01,1.576546e-01,144,143.34375000000000,123.82255600223668
rounding,e2m1 mx32 stochastic,4096,15,2.740005e-01,2.740005e-01,144,157.75000000000000,123.82255600223668
accumulation,fp32 sequential,4096,16,6.446684e-07,-6.446684e-07,0,-274.49853515625000,-274.49835819583680
accumulation,fp32 reversed,4096,16,1.134145e-06,1.134145e-06,0,-274.49804687500000,-274.49835819583680
accumulation,fp32 pairwise,4096,16,1.335623e-07,1.335623e-07,0,-274.49832153320310,-274.49835819583680
accumulation,fp32 blocked,4096,16,3.111409e-07,-3.111409e-07,0,-274.49844360351560,-274.49835819583680
accumulation,fp16 sequential,4096,16,6.369285e-03,6.369285e-03,0,-272.75000000000000,-274.49835819583680
accumulation,fp16 reversed,4096,16,5.458532e-03,5.458532e-03,0,-273.00000000000000,-274.49835819583680
accumulation,fp16 pairwise,4096,16,5.981107e-06,-5.981107e-06,0,-274.50000000000000,-274.49835819583680
accumulation,fp16 blocked,4096,16,9.839947e-04,-9.839947e-04,0,-274.76846313476560,-274.49835819583680
accumulation,bf16 sequential,4096,16,5.647262e-02,-5.647262e-02,0,-290.00000000000000,-274.49835819583680
accumulation,bf16 reversed,4096,16,1.815523e-03,1.815523e-03,0,-274.00000000000000,-274.49835819583680
accumulation,bf16 pairwise,4096,16,9.101541e-03,9.101541e-03,0,-272.00000000000000,-274.49835819583680
accumulation,bf16 blocked,4096,16,3.337722e-04,3.337722e-04,0,-274.40673828125000,-274.49835819583680
cast+accumulation,bf16 in / fp32 sequential,4096,16,9.858183e-04,9.858183e-04,0,-274.22775268554690,-274.49835819583680
cast+accumulation,bf16 in / fp32 pairwise,4096,16,9.854848e-04,9.854848e-04,0,-274.22784423828125,-274.49835819583680
